date,title
2023-01-26 08:00:00,Wirtschaft und Rezession: Wo heimische und globale CEOs jetzt sparen und investieren
2023-01-27 08:00:00,"""Das mobile Arbeiten wird uns härter treffen als die Rezession"""
2023-01-27 08:00:00,Inflation am Imbiss messen: Am Beispiel der Bosna
2023-01-23 13:07:44,wefox-Gründer: schnelles Wachstum durch aggressive Expansion
2023-01-27 08:00:00,Geld sparen mit Last-Minute-Angeboten? Tui und Eurowings beunruhigen Schnäppchenjäger
2023-01-27 08:00:00,Goldpreis steigt: Schmuck ist in Krisenzeiten gefragter denn je
2023-01-24 08:00:00,40-Millionen-Euro-Investition in Kempfenhausen: Umbau in MS-Klinik
2023-01-27 08:00:00,"Suzuki k?ndigt Investition in H?he von 34,2 Milliarden US-Dollar in die Entwicklung und Produktion von Elektrofahrzeugen an und neckt elektrisches Jimny-Modell"
2023-01-26 08:00:00,"Stiftung Warentest prüft Produkte von Aldi, Lidl, Edeka und Rewe"
2023-01-24 08:00:00,In einem Jahr hat die Inflation die Preise in Bulgarien dem europäischen Durchschnitt angenähert
2023-01-24 08:00:00,ChatGPT: Microsoft investiert zehn Milliarden in KI-Firma OpenAI
2023-01-24 08:00:00,Doppelschlag der EZB soll Leitzins bis März auf mehr als 3% heben
2023-01-23 08:00:00,BAT: Der heimliche Top-Performer
2023-01-26 08:00:00,Jeff Bezos warnt vor großen Anschaffungen und rät Verbrauchern zu diesen drei Assets
2023-01-27 08:00:00,Lösungen gegen Inflation: Helene Schuberth fordert Handel ein
2023-01-27 08:00:00,Teuerung beim Pkw doppelt so hoch wie die allgemeine Inflation
